チーム,選手名,園田 賢,村上 淳,鈴木 たろう,丸山 奏子,二階堂 亜樹,勝又 健志,松ヶ瀬 隆弥,二階堂 瑠美,内川 幸太郎,岡田 紗佳,沢崎 誠,堀 慎吾,滝沢 和典,佐々木 寿人,高宮 まり,伊達 朱里紗,多井 隆晴,白鳥 翔,松本 吉弘,日向 藍子,魚谷 侑未,近藤 誠一,茅森 早香,東城 りお,萩原 聖人,瀬戸熊 直樹,黒沢 咲,本田 朋広,小林 剛,朝倉 康心,石橋 伸洋,瑞原 明奈
MLeague_stats2021-10-06,1位,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MLeague_stats2021-10-06,2位,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MLeague_stats2021-10-06,3位,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MLeague_stats2021-10-06,4位,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLeague_stats2021-10-06,トップ率,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MLeague_stats2021-10-06,連対率,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
MLeague_stats2021-10-06,ラス回避率,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
MLeague_stats2021-10-06,ベストスコア,23500.0,0.0,40000.0,0.0,0.0,0.0,26000.0,0.0,0.0,17400.0,0.0,14900.0,33400.0,17200.0,0.0,0.0,0.0,0.0,33100.0,35400.0,23900.0,0.0,-1000.0,0.0,38600.0,0.0,30400.0,0.0,29000.0,0.0,0.0,28500.0
MLeague_stats2021-10-06,平均打点,2000.0,0.0,5625.0,0.0,0.0,0.0,6000.0,0.0,0.0,2000.0,0.0,8000.0,8000.0,0.0,0.0,0.0,0.0,0.0,3366.66,5733.33,4200.0,0.0,6000.0,0.0,4780.0,0.0,4700.0,0.0,13000.0,0.0,0.0,3060.0
MLeague_stats2021-10-06,副露率,0.33,0.0,0.27,0.0,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.09,0.18,0.0,0.15,0.0,0.15,0.0,0.18,0.0,0.15,0.0,0.0,0.18
MLeague_stats2021-10-06,リーチ率,0.0,0.0,0.09,0.0,0.0,0.0,0.3,0.0,0.0,0.33,0.0,0.18,0.23,0.09,0.0,0.0,0.0,0.0,0.33,0.45,0.36,0.0,0.23,0.0,0.15,0.0,0.27,0.0,0.15,0.0,0.0,0.36
MLeague_stats2021-10-06,アガリ率,0.11,0.0,0.36,0.0,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.09,0.23,0.0,0.0,0.0,0.0,0.0,0.33,0.27,0.27,0.0,0.07,0.0,0.38,0.0,0.27,0.0,0.15,0.0,0.0,0.45
MLeague_stats2021-10-06,放銃率,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.18,0.15,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.09,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.27
MLeague_stats2021-10-06,放銃平均打点,0.0,0.0,0.0,0.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,4650.0,1950.0,1750.0,0.0,0.0,0.0,0.0,0.0,3250.0,12000.0,0.0,18000.0,0.0,0.0,0.0,5800.0,0.0,8000.0,0.0,0.0,3866.66
MLeague_stats2021-10-06,チーム,drivens,drivens,drivens,drivens,EX,EX,EX,EX,sakura,sakura,sakura,sakura,konami,konami,konami,konami,abemas,abemas,abemas,abemas,sega_summy,sega_summy,sega_summy,sega_summy,raiden,raiden,raiden,raiden,u-next,u-next,u-next,u-next
MLeague_stats2021-10-13,試合数,2.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
MLeague_stats2021-10-13,総局数,19.0,10.0,21.0,10.0,10.0,0.0,41.0,13.0,11.0,19.0,13.0,21.0,24.0,21.0,11.0,13.0,10.0,10.0,19.0,22.0,21.0,10.0,24.0,10.0,24.0,10.0,11.0,20.0,23.0,13.0,11.0,21.0
MLeague_stats2021-10-13,ポイント,-9.8,-29.4,36.3,-26.6,73.0,0.0,86.7,-57.4,9.6,-37.7,68.2,-80.2,-16.1,33.4,-53.1,6.0,-20.2,14.0,22.3,-39.3,42.0,-52.0,11.3,15.7,70.5,-44.6,50.4,6.3,-60.6,-16.8,-19.1,17.2
MLeague_stats2021-10-13,平着,2.5,3.0,2.0,3.0,1.0,0.0,2.0,4.0,2.0,3.0,1.0,3.5,2.5,2.5,4.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.5,2.0,1.5,4.0,1.0,2.5,3.5,3.0,3.0,2.0
MLeague_stats2021-10-13,1位,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
MLeague_stats2021-10-13,2位,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
MLeague_stats2021-10-13,3位,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
MLeague_stats2021-10-13,4位,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
MLeague_stats2021-10-13,トップ率,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0
MLeague_stats2021-10-13,連対率,0.5,0.0,0.5,0.0,1.0,0.0,0.75,0.0,1.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
MLeague_stats2021-10-13,ラス回避率,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0
MLeague_stats2021-10-13,ベストスコア,26700.0,10600.0,40000.0,13400.0,53000.0,0.0,48400.0,2600.0,29600.0,24900.0,48200.0,14900.0,33400.0,56200.0,6900.0,26000.0,19800.0,34000.0,33100.0,35400.0,38100.0,8000.0,52300.0,35700.0,38600.0,15400.0,30400.0,47400.0,29000.0,23200.0,20900.0,28700.0
MLeague_stats2021-10-13,平均打点,2560.0,5200.0,6100.0,4650.0,7525.0,0.0,8300.0,7350.0,12000.0,4650.0,7666.66,4800.0,6500.0,6520.0,2900.0,8400.0,5200.0,8900.0,3200.0,5300.0,4628.57,2000.0,7960.0,7000.0,5462.5,0.0,4700.0,8633.33,9333.33,2000.0,4200.0,3287.5
